anvaya,anvayaInfo,canto,english,englishInfo,hindi,hindiInfo,pada,padaInfo,sloka,slokaNo
अन्वयक्रमः -,अपराधकृतं कान्तं प्रतिभिद्य पुनः मया एव अस्य अनुवृत्तिः क्रियते यदि तावत् उचिता एव । सखि! ततः माम् अमानमनसं कलयेत् ।,canto9,English Translation- ,"Oh, my dear friend! If I follow my beloved after rejecting him for his sin, that is fine on my part (as it is apt in the case of पतिव्रता women). But, after that, (after rejecting him, and then follow him), shall he not consider me as diffident and abashed.",हिन्दीभावार्थ -,"(अब कोई कलहान्तरिता नायिका दूती को समझाकर प्रियतम के पास भेजती है, इसका तीन श्लोकों में वर्णन करते हैं) हे सखि! अपराध करनेवाले कान्त को तिरस्कृतकर मैं ही फिर उसका अनुसरण करूँ, यह मेरे लिए उचित ही है, किन्तु उससे यदि मुझे वे मान से हीन समझें (तब मेरे हक में जरा अच्छा नहीं होगा) |",पदविभागः -,प्रतिभिद्य कान्तम् अपराधकृतं यदि तावत् अस्य पुनः एव मया क्रियते अनुवृत्तिः उचिता एव ततः कलयेत् अमानमनसं सखि माम् ।,प्रतिभिद्य कान्तमपराधकृतं यदि तावदस्य पुनरेव मया । क्रियतेऽनुवृत्तिरुचितैव ततः कलयेदमानमनसं सखि माम् ।।५८।।,58
अन्वयक्रमः -,अथ धैर्यकलिता (सती) दयितम् अवधीर्य तेन सह विरोधं विदधे (सखि!) तव किम् इव गोप्यते ? असाहसिकी इदं साहसं कर्तुं न सहा अस्मि ।,canto9,English Translation- ,"(A woman narrates to her friend thus)- Having got impelled by the courage, I had (though) rejected my beloved, O friend! What to hide from you? I, the timid, unable to do that daring act.",हिन्दीभावार्थ -,(नायिका अपनी दूती-सखी से पुनः कहती है) धैर्यधारण कर मैं प्रियतम को तिरस्कृत कर उसके साथ विरोध ही करूँ (अपने मान-सम्मान को रखने हेतु) तो हे सखि! तुमसे मैं क्या छिपाऊँ । साहस के अभाव में मैं वैसा आचरण करने के लिए समर्थ नही हूँ । ,पदविभागः -,अवधीर्य धैर्यकलिता दयितं विदधे विरोधम् अथ तेन सह तव गोप्यते किम् इव कर्तुम् इदं न सहा अस्मि साहसम् असाहसिकी |,अवधीर्य धैर्यकलिता दयितं विदधे विरोधमथ तेन सह । तव गोप्यते किमिव कर्तुमिदं न सहाऽस्मि साहसमसाहसिकी ।।५९।।,59
अन्वयक्रमः -,"तत् तम् उपेत्य मा स्म उपालभथाः | हि वयम् अस्य दोषं न विद्मः किल, इति सम्प्रधार्य वधूः विहितागसे अपि रमणाय सखीं विससर्ज ।",canto9,English Translation- ,"Hence (for the reasons mentioned in the verses described above), oh my friend! Go to that, wicked though beloved, and do not blame him. Instead, speak to him (cleverly) in such a way that, as if, we do not know his mistake. Having decided thus, (that) woman had sent her friend to (her) beloved, who has indeed committed a mistake.",हिन्दीभावार्थ -,"इस कारण से (उपर्युक्त पद्य में वर्णित-मैं साहसरहित हूँ, अब मैं उससे विरोध करने में असमर्थ हूँ) उस (प्रियतम) के पास जाकर तुम उसे उलाहना न देना, (तुम तो उससे इस कुशलता से बात करना) मानों हम उसके पूर्वकृत दोष को जानते ही नही हैं, ऐसा निश्चय कर नायिका अपराध किये हुए प्रियतम के पास सखी को भेजा ।",पदविभागः -,तत् उपेत्य मा स्म तम् उपालभथाः किल दोषम् अस्य न हि विद्मः वयम् इति सम्प्रधार्य रमणाय वधूः विहतागसे अपि विससर्ज सखीम् ।,तदुपेत्य मा स्म तमुपालभथाः किल दोषमस्य न हि विद्म वयम् । इति सम्प्रधार्य रमणाय वधूर्विहितागसेऽपि विससर्ज सखीम् ।।६०।।,60
अन्वयक्रमः -,"ननु सन्दिश इति सुदृशोदितया त्रपया किञ्चन न अभिदधे किल, निशितैः अशरीरशरैः अनिशं क्रशितं निजं शरीरं मन्दम् ऐक्षि ।",canto9,English Translation- ,"When a beautiful she-messenger said thus, 'Give me some message' (to convey it to the beloved), the woman, out of shy, slowly saw her body that was made continuously thin, by the sharp arrows of Cupid.",हिन्दीभावार्थ -,"‘प्रियतम के लिए सन्देश दो’, ऐसा सुन्दरदूती के द्वारा कहे जाने पर लज्जावश सुलोचना ने कुछ नहीं कहा, किन्तु तीक्ष्ण कामशरों से सदा पीडित (दुर्बल) अपने शरीर को धीरे से देखा । अर्थात् उस नायिका ने शब्दों में स्पष्ट कुछ भी नहीं कहा, किन्तु अपने कामजन्य दुर्बल-पीडित शरीर की ओर दृष्टिपात करके अपनी अवस्था को व्यक्त कर दिया साथ ही उस अवस्था के लिये अपेक्षित ‘प्रियतम का संयोग’ कराने के लिये सखी को एक प्रकार से मौन रहकर उत्तर दे दिया ।",पदविभागः -,ननु सन्दिश इति सुदृशोदितया त्रपया न किञ्चन किल अभिदधे निजम् ऐक्षि मन्दम् अनिशं निशितैः क्रशितं शरीरम् अशरीरशरैः ।,ननु सन्दिशेति सुदृशोदितया त्रपया न किञ्चन किलाऽभिदधे । निजमैक्षि मन्दमनिशं निशितैः क्रशितं शरीरमशरीरशरैः ।।६१।।,61
अन्वयक्रमः -,प्रगल्भमतिगर्भगिरः दूत्यः नरान् उपसृत्य नरवत् ब्रुवते स्म । (तथाहि) अजिह्मधियां सुहृदर्थं प्रकृतेः विरुद्धम् अपि ईहितं विराजति ।,canto9,English Translation- ,"She-messengers who are bold and confident and possessed with the intellectual words had spoken like men, having gone to them. Indeed, the act was done by honest people for the sake of (their) friend, though against nature, excels.",हिन्दीभावार्थ -,पुरुषों के समान् निर्भीक तथा विदग्धता से परिपूर्ण बात कहनेवाली दूतियाँ प्रियतमों के निकट पहुँचकर बोल रही थीं । निर्मल बुद्धिवाले जनों का अपने मित्र के लिये प्रकृतिविरुद्ध भी किये गये कार्य शोभा देते हैं । अर्थात् उन दूतियों के द्वारा पुरुषवत् प्रगल्भ (घृष्टता से पूर्ण) उक्त वचन भी दोषपूर्ण प्रतीत नहीं हो रहे थें ।,पदविभागः -,ब्रुवते स्म दूत्यः उपसृत्य नरान् नरवत् प्रगल्भमतिगर्भगिरः सुहृदर्थम् ईहितम् अजिह्मधियां प्रकृतेः विराजति विरुद्धम् अपि ।,ब्रुवते स्म दूत्य उपसृत्य नरान्नरवत्प्रगल्भमतिगर्भगिरः । सुहृदर्थमीहितमजिह्मधियां प्रकृतेर्विराजति विरुद्धमपि ।।६२।।,62
अन्वयक्रमः -,यः भुवि मम रूपकीर्तिम् अहरत् इयं तदनुप्रविष्टहृदया इति त्वयि मत्सरात् इव मदनः निरस्तदयः (सन्) तां सुतरां क्षिणोति खलु ।,canto9,English Translation- ,"Now a she-messenger conveys, the situation of (his) heroine, to her beloved, who is being tormented by the arrows of cupid in the following seven verses- The Cupid, having thought that you had stolen his fame of beauty on this earth, and, as if, out of jealous, always torments her (your lover) without any pity, for she loves you devotedly.",हिन्दीभावार्थ -,"(अब कोई दूती कलहान्तरिता नायिका की मदन-बाण से पीडित स्थिति का सात श्लोकों में उसके प्रियतम से वर्णन करती है ।) भूतल में मेरी रूप शोभा की कीर्ति का जिसने हरण कर लिया अर्थात् जो कामदेव से भी अत्यधिक सुन्दर है, वह नायिका उसमें अर्थात् आप में आसक्त है, मानो ऐसा सोंचकर तुम्हारे प्रति द्वेषभावना रखकर निर्दयता से मदन उसको (तुम्हारी प्रिया को) अत्यन्त क्षीण कर रहा है ।",पदविभागः -,मम रूपकीर्तिम् अहरत् भुवि यः तदनुप्रविष्टहृदया इयम् इति त्वयि मत्सरात् इव निरस्तदयः सुतरां क्षिणोति खलु तां मदनः ।,मम रूपकीर्तिमहरद्भुवि यस्तदनुप्रविष्टहृदयेयमिति । त्वयि मत्सरादिव निरस्तदयः सुतरां क्षिणोति खलु तां मदनः ।।६३।।,63
अन्वयक्रमः -,सा तव कथासु मुहुः अङ्गुलिमुखेन श्रवणं परिघट्टयति यत् तेन भवद्गुणपूगपूरितम् अतृप्ततया घनतां ध्रुवं नयति ।,canto9,English Translation- ,"(She-messenger conveys a message to the lover thus-) That your beloved (woman) at the time of discussions on your virtues, when frequently rubs her ears with her forefingers, appears as if, she is not satisfied and hence withholds her ears to jampack your virtues.",हिन्दीभावार्थ -,"(दूती नायक से कहती है । वह (तुम्हारी प्रिया) तुम्हारे गुणकीर्तन के अवसर पर अपने अङ्गुलि के अग्रभाग से जो बार-बार कान को खुजलाती है, उससे वह मानों पूर्ण तृप्त न होने के कारण आपके गुण-कीर्तन से भरे हुए कर्णकुहर को दबा-दबाकर अधिक सघन करती है । अर्थात् तुम्हारी प्रिया तुम्हारे गुणों के श्रवण से भरे हुए अपने कान को अङ्गुली के अग्रभाग से बार-बार दबाती है जिससे कान में अधिक स्थान हो जाय और आपके गुणों को वह अधिक सुन सके ।",पदविभागः -,तव सा कथासु परिघट्टयति श्रवणं यत् अङ्गुलिमुखेन मुहुः घनतां ध्रुवं नयति तेन भवद्गुणपूगपूरितम् अतृप्ततया ।,तव सा कथासु परिघट्टयति श्रवणं यदङ्गुलिमुखेन मुहुः । घनतां ध्रुवं नयति तेन भवद्गुणपूगपूरितमतृप्ततया ।।६४।।,64
अन्वयक्रमः -,"अलघूष्णिमभिः श्वसितैः उपताप्यमानम् अधरं सितेतरसरोजदृशः नवनागवल्लीदलरागरसः द्रवतां, नेतुं न क्षमते ।",canto9,English Translation- ,"Even the juices of new betel leaves are unable to retain wetness on the lips of your lotus-eyed beloved, as her long and warm breathing torments her very much.",हिन्दीभावार्थ -,"अत्यधिक उष्ण श्वासवायु से सन्तप्त होते हुए नीलकमल के सदृश नेत्रवाली तुम्हारी प्रिया के अधर को नये पान (के बीड़े) का रस आर्द्र रखने में अक्षम रहता है, अर्थात् कामज्वर से सन्तप्त होने के कारण तुम्हारी प्रिया का श्वास-वायु इतना उष्ण रहता है कि पान का बीड़ा खाने पर भी उसके रस से उसका अधर आर्द्र नहीं रह पाता (वह सूख जाता है ।) ।",पदविभागः -,उपताप्यमानम् अलघूष्णिमभिः श्वसितैः सितेतरसरोजदृशः द्रवतां न नेतुम् अधरं क्षमते नवनागवल्लीदलरागरसः ।,उपताप्यमानमलघूष्णिमभिः श्वसितैः सितेतरसरोजदृशः । द्रवतां न नेतुमधरं क्षमते नवनागवल्लिदलरागरसः ।।६५।।,65
अन्वयक्रमः -,"रतिपतेः इषवः स्फुटं, शिततां दधति यत् निरन्तरबृहत्कठिनस्तनमण्डलावरणम् अपि उत्पलपलाशदृशः हृदयम् अभिदन् ।",canto9,English Translation- ,"Indeed, the arrows of Cupid are sharp, as they could tear the heart of a lotus-eyed woman, which is always enveloped by her large and strong breasts that are positioned uninterruptedly to each other.",हिन्दीभावार्थ -,"कामदेव के बाण निश्चित ही तीक्ष्ण होते हैं, क्योंकि निरन्ध्र अर्थात् एक दूसरे से अविरल रूप से मिले हुए एवं विशाल तथा कठोर स्तनमण्डल से आवृत भी कमलाक्षी के हृदय को उन कामशरों ने विदीर्ण कर दिया है ।",पदविभागः -,दधति स्फुटं रतिपतेः इषवः शिततां यत् उत्पलपलाशदृशः हृदयं निरन्तरबृहत्कठिनस्तनमण्डलावरणम् अपि अभिदन् ।,दधति स्फुटं रतिपतेरिषवः शिततां यदुत्पलपलाशदृशः । हृदयं निरन्तरबृहत्कठिनस्तनमण्डलावरणमत्यभिदन् ।।६६।।,66
अन्वयक्रमः -,"स्मितदृशः अङ्गं कुसुमात् अपि सुतरां सुकुमारम् इति अपरथा न (अस्ति), यत् कुसुमेषुः अकरुणः निजैः विशिखैः करुणम् अनिशम् उत्तपति ।",canto9,English Translation- ,There is no doubt that organs of (your beloved) woman possessed with a smile on her look are tender than flowers. As the cruel arrows of Cupid always torment her. (Her flower-like organs are so weak that she couldn't bear the effect of cupid's arrows without any pain).,हिन्दीभावार्थ -,"मन्दहासयुक्त आयताक्षी (तुम्हारी प्रिया) का अङ्ग पुष्प से भी अधिक कोमल है, यह असत्य नहीं है, क्योंकि कुसुमायुध (कामदेव) निष्करुण होकर (कुसुमरूप) अपने शरों से हाय! उसके अङ्ग को अहर्निश सन्तप्त कर रहा है ।",पदविभागः -,कुसुमादपि स्मितदृशः सुतरां सुकुमारम् अङ्गम् इति न अपरथा अनिशं निजैः अकरुणः करुणं कुसुमेषुः उत्तपति यत् विशिखैः ।,कुसुमादपि स्मितदृशः सुतरां सुकुमारमङ्गमिति नापरथा । अनिशं निजैरकरुणः करुणं कुसुमेषुरुत्तपति यद्विशिखैः ।।६७।।,67
अन्वयक्रमः -,अपक्रियया निषेवितं सर्वं विषतां समुपैति इति अदः सत्यम् (अस्ति) | यत् अमृतस्रुतः अपि हिमरश्मिरुचः भवतः विरहात् अमूं दहन्ति ।,canto9,English Translation- ,"If anything is improperly consumed, even ambrosia for that matter turns poisonous is indeed true. Because, rays of the moon that shower nectar, now, in your absence, burns your beloved.",हिन्दीभावार्थ -,"विपरीत प्रयोग से सेवन किये गये सब पदार्थ (अमृततुल्य उत्तम भी) विषयुक्त हो जाते हैं, यह सत्य है, क्योंकि अमृतस्रवण करनेवाले चन्द्रकिरण भी आपके वियोग से इसे (तुम्हारी प्रिया को) जला रहे हैं । अर्थात् जो चन्द्रकिरण तुम्हारे संयोग में उसे आनन्द (शीतलता) देते थे, वे ही अब उसे जला रहे हैं ।",पदविभागः -,विषतां निषेवितम् अपक्रियया समुपैति सर्वम् इति सत्यम् अदः अमृतस्रुतः अपि विरहात् भवतः यत् अमूम् दहन्ति हिमरश्मिरुचः ।,विषतां निषेवितमपक्रियया समुपैति सर्वमिति सत्यमदः । अमृतस्रुतोऽपि विरहाद्भवतो यदमूं दहन्ति हिमरश्मिरुचः ।।६८।।,68
अन्वयक्रमः -,प्रियां प्रति सहार्दम् इति उदितं वचः प्रियतमेन श्रदधीयत । हि पुरः एव विदितेङ्गिते जने ईरिताः गिरः सपदि लगन्ति खलु ।,canto9,English Translation- ,"The beloved believed the words of a she-messenger that were lovingly conveyed against his beloved. Indeed, if an already known fact is said, it takes upon the effect immediately.",हिन्दीभावार्थ -,"(इस प्रकार) प्रिया के विषय में दूती के द्वारा कथित प्रेमपूर्वक कहे गये वचनों पर प्रियतम ने विश्वास कर लिया, क्योंकि पूर्व से ही विदित अभिप्राय वाले व्यक्ति को कहे हुए वचन तत्काल ही लग जाते हैं अर्थात् विश्वास उत्पन्न करा देते हैं ।",पदविभागः -,उदितं प्रियां प्रति सहार्दम् इति श्रदधीयत प्रियतमेन वचः विदितेङ्गिते हि पुरः एव जने सपदि ईरिताः खलु लगन्ति गिरः ।,उदितं प्रियां प्रति सहार्दमिति श्रदधीयत प्रियतमेन वचः । विदितेङ्गिते हि पुर एव जने सपदीरिताः खलु लगन्ति गिरः ।।६९।।,69
अन्वयक्रमः -,प्रथमं परिमूढताम् इव गतैः ततः क्षणदाकरे उदिते (सति) सपदि लब्धपदैः दयिताहृतस्य मनसः अनुपदिभिः युवभिः प्रयये ।,canto9,English Translation- ,"It was as if prior to (rise of the moon), (the young men were) totally unaware of (the one who stole their minds) and no sooner when the moon arose, they obtained the footsteps of their beloved, who took their minds and while following those (footsteps) the young men, moved while searching.",हिन्दीभावार्थ -,"मानो (चन्द्रोदय होने के) पहले (अपने मन को हरण करनेवाले के विषय में) अत्यन्त अजानकार और चन्द्रमा के उदित होते ही अपहर्ता के पदचिह्नों को प्राप्त कर (जानकर) उनके सहारे जाते हुए, प्रियतमा के द्वारा अपहृत मन को खोजने शोधकर्ता-युवक चल पड़े ।",पदविभागः -,दयिताहृतस्य युवभिः मनसः परिमूढताम् इव गतैः प्रथमम् उदिते ततः सपदि लब्धपदैः क्षणदाकरे अनुपदिभिः प्रयये ।,दयिताहृतस्य युवभिर्मनसः परिमूढतामिव गतैः प्रथमम् । उदिते ततः सपदि लब्धपदैः क्षणदाकरेऽनुपदिभिः प्रयये ।।७०।।,70
अन्वयक्रमः -,सम्भ्रमभृतः असितभ्रुवः श्रवणात् प्रणदितालिकुलं वारिरुहं दयितावलोकविकसन्नयनप्रसरप्रणुन्नम् इव निपपात ।,canto9,English Translation- ,"When a young woman possessed with thick eye-brows, saw her beloved her ear-rings of lotus that were surrounded by a cluster of humming bees, fell. It appeared, as if, out of excitement, (her) eyes got blossomed (expanded) at the sight of (her) beloved and as a result, her ear-rings of lotus fell.",हिन्दीभावार्थ -,"(अब कवि प्रियतमाओं के निकट प्रियतमों के पहुँचने पर होनेवाले वृत्तान्त का वर्णन करते हैं ।) त्वरायुक्त (स्वागतार्थ हड़बड़ी में उठी हुई) नील भ्रूवाली प्रियतमा के कान से, गूँजते हुए अलिगणों से युक्त कमल मानो प्रियतम के दर्शन से विकास को प्राप्त हुए नेत्रों के विस्तार से गिर पडा ।",पदविभागः -,निपपात सम्भ्रमभृतः श्रवणात् असितभ्रुवः प्रणदितालिकुलं दयितावलोकविकसन्नयनप्रसरप्रणुन्नम् इव वारिरुहम् ।,निपपात सम्भ्रमभृतः श्रवणादसितभ्रुवः प्रणदितासिकुलम् । दयितावलोकविकसन्नयनप्रसरप्रणुन्नमिव वारिरुहम् ।।७१।।,71
अन्वयक्रमः -,सहसा उपगतः कश्चन रभसोत्थिताम् उन्नतिमता कुचयोः युगेन दिवम् उपनेतुम् इव तरसा कलितां वधूं परिरभ्य अरुधत् ।,canto9,English Translation- ,"When a young lover suddenly came, his lover out of excitement, hastily got up (and hence) with her two breasts raised aloft, was, as if, to take him (atop) towards the sky, (but) he mightily made (that) impelled woman, to sit while embracing her.",हिन्दीभावार्थ -,अकस्मात् आये हुए किसी प्रिय ने (प्रिय के सहसा आने के कारण हड़बड़ी (त्वरा) में स्वागत करने के लिए) सम्भ्रम में उठी हुई (अत एव) समुन्नत स्तनद्वय के द्वारा ऊपर (आकाश की ओर) ले जाने के लिए वेगयुक्त प्रिया को बलपूर्वक आलिङ्गन कर बिठा लिया (पक्षा0-ऊपर जाने से रोक लिया) ।,पदविभागः -,उपनेतुम् उन्नतिमता इव दिवं कुचयोः युगेन तरसा कलितां रभसोत्थिताम् उपगतः सहसा परिरभ्य कश्चन वधूम् अरुधत् ।,उपनेतुमुन्नतिमतेव दिवं कुचयोर्युगेन तरसा कलिताम् । रभसोत्थितामुपगतः सहसा परिरभ्य कश्चन वधूमरुधत् ।।७२।।,72
अन्वयक्रमः -,अनुदेहम् आगतवतः परिणायकस्य गुरुं प्रतिमाम् उद्वहता मुकुरेण अतिभरात् वेपथुभृतः वधूकरतः कथम् अपि न अपाति ।,canto9,English Translation- ,"A newlywed woman while holding a mirror saw the image of her husband who came from behind. Though the mirror became heavy, due to the picture (of her husband), she held it with shivering hands but did not let it fall.",हिन्दीभावार्थ -,"पीठ की ओर (अर्थात् अपने शरीर के पीछे) आये हुए प्रिय के (पति के) पूज्य (पक्षा0 – विशाल होने से भारी) प्रतिबिम्ब को धारण करता हुआ दर्पण अत्यधिक भारी होने के कारण काँपते हुए नववधू के हाथ से किसी प्रकार नहीं गिरा, अर्थात् पति के प्रतिबिम्ब से युक्त दर्पण को अङ्गना ने गिरने नहीं दिया ।",पदविभागः -,अनुदेहम् आगतवतः प्रतिमां परिणायकस्य गुरुम् उद्वहता मुकुरेण वेपथुभृतः अतिभरात् कथम् अपि अपाति न वधूकरतः ।,अनुदेहमागतवतः प्रतिमां परिणायकस्य गुरुमुद्वहता । मुकुरेण वेपथुभृतोऽतिभरात् कथमप्यपाति न वधूकरतः ।।७३।।,73
अन्वयक्रमः -,अवनम्य गाढम् उपगूढवता (अत एव) वक्षसि निमग्नकुचद्वितयेन दयितेन तत्क्षणचलद्रशनाकलकिङ्किणीरवं वधूः उदासि ।,canto9,English Translation- ,"When a beloved, having bent down a little and embraced (his lady) firmly and hence having got engrossed with the two breasts of (his lady), on his chest lifted her while, at that moment, (her) girdle was tinkling with a melodious sound.",हिन्दीभावार्थ -,झुककर (प्रिया का) प्रगाढ़ आलिङ्गन किये हुए तथा वक्षःस्थल में निमग्न (चिपके) हुए (प्रिया के) स्तनद्वयवाले प्रिय ने उस समय हिलती हुई मेखला की किङ्किणियों की मधुर ध्वनि करते रहने पर प्रिया को उठा लिया ।,पदविभागः -,अवनम्य वक्षसि निमग्नकुचद्वितयेन  गाढम् उपगूढवता दयितेन तत्क्षणचलद्रशनाकलकिङ्किणीरवम् उदासि वधूः ।,अवनम्य वक्षसि निमग्नकुचद्वितयेन गाढमुपगूढवता । दयितेन तत्क्षणचलद्रशनाकलकिङ्किणीरवमुदासि वधूः ।।७४।।,74
अन्वयक्रमः -,दयितोपगतौ (सति) त्वराविरहितासनया (कयाचित्) (अङ्गनया) गलितं कररुद्धनीवि वसनं क्षणदृष्टहाटकशिलासदृशस्फुरदूरुभित्ति ववसे ।,canto9,English Translation- ,"When a beloved came at once, (some other woman), got up hastily she held with her hands, the band (cord) of her skirt that was falling and covered (her body) (but) in the meantime, her gold like the splendorous wall of thighs were visible.",हिन्दीभावार्थ -,प्रियतम के (सहसा) आने पर त्वरा में उठी हुई किसी अङ्गना ने नीचे की ओर खिसके (गिरते) हुए तथा हाथ से पकड़ी हुई नीवि वाले वस्त्र को पहन लिया तथा उस (वस्त्र पहनने) के पूर्व सुवर्ण के स्तम्भ के सदृश भासित होता हुआ जघनस्थल रूप भित्तिप्रदेश क्षणमात्र के लिए दृष्टिगोचर हो गया ।,पदविभागः -,कररुद्धनीवि दयितोपगतौ गलितं त्वराविरहितासनया क्षणदृष्टहाटकशिलासदृशस्फुरदूरुभित्ति वसनं ववसे ।,कररुद्धनीवि दयितोपगतौ गलितं त्वराविरहितासनया । क्षणदृष्टहाटकशिलासदृशस्फुरदूरुभित्ति वसनं ववसे ।।७५।।,75
अन्वयक्रमः -,"नववधूः अन्वक् उपगम्य दृशौ पिदधानं प्रियं कः (अस्ति) अयं वद इति, ब्रुवते जनाय गिरा अभिधातुं न अध्यवससौ, (किन्तु) पुलकैः न्यगदत् ।",canto9,English Translation- ,"When a husband of a newlywed woman came from behind and had closed her eyes, asked (her) to say, 'who this could be,' then, though she didn't reply through words, her goosebumps gave.",हिन्दीभावार्थ -,"किसी नवोढा अङ्गना ने पीछे से आकर नेत्रद्वयको बन्द किये हुए प्रिय को – ‘यह कौन (नेत्रों को बन्द करने वाला) है? ऐसा पूछनेवाली सखी से (लज्जावश) वाणी द्वारा उत्तर नहीं दिया, किन्तु उसके रोमाञ्चों ने उत्तर दे दिया।",पदविभागः -,पिदधानम् अन्वक् नववधूः उपगम्य दृशौ ब्रुवते जनाय वद कः अयम् इति अभिधातुम् अध्यवससौ न गिरा पुलकैः प्रियं नववधूः न्यगदत् ।,पिदधानमन्वगुपगम्य दृशौ ब्रुवते जनाय वद कोऽयमिति । अभिधातुमध्यवससौ न गिरा पुलकैः प्रियं नववधून्यगदत् ।।७६।।,76
अन्वयक्रमः -,अभिभर्तृ उदितोरुसादम् अतिवेपथुमत् त्रपया विधुरं सुदृशः वपुः प्रतिपत्तिमूढम् अपि पुनः बाढम् आदरातिशयशंसि अभूत् ।,canto9,English Translation- ,"A lady possessed with beautiful eyes when saw her beloved, her hips became motionless, and she started quivering. Out of shy, though she grew perplexed (unaware of the dos and don'ts), his hospitable treatment (such as uplifting, embracing and pleasing talk with her), her body language indicated a figurative expression (through her face, eyes, etc.).",हिन्दीभावार्थ -,"पति के सम्मुख (उपस्थित होने पर, जडता से) निश्चेष्ट जघनद्वय वाला, अत्यधिक कम्पन से युक्त तथा लज्जावश व्याकुल हुए सुलोचना का शरीर यद्यपि (पति के) सत्कार (क्रमशः अभ्युत्थान, आलिङ्गन तथा मधुर भाषण) करने में ज्ञानशून्य हो गया (किंकर्तव्यविमूढ़ हो गया) तथापि वह (मुख-नेत्र आदि की प्रसन्नता के द्वारा पति के प्रति) आदरातिशय को व्यक्त करनेवाला हुआ ।",पदविभागः -,उदितोरुसादम् अतिवेपथुमत् सुदृशः अभिभर्तृ  विधुरं त्रपया वपुः आदरातिशयशंसि पुनः प्रतिपत्तिमूढम् अपि बाढम् अभूत् ।,उदितोरुसादमतिवेपथुमत्सुदृशोऽभिभर्तृ विधुरं त्रपया ।  वपुरादरातिशयशंसि पुनः प्रतिपत्तिमूढमपि बाढमभूत् ।।७७।।,77
अन्वयक्रमः -,प्रमदाः अधिवेश्म पत्युः उपचारविधौ अलघूरुभरात् परिमन्थराभिः अनुपदं स्खलिताभिः गतिभिः अपि प्रणयातिभूमिम् अगमन् ।,canto9,English Translation- ,"Women who were given hospitable treatment (such as, uplifting, embracing and pleasing talk) by their husbands in their house, due to their heavy hips, though they were strolling while stumbling in every step, expressed (their) love and affection through their gaits.",हिन्दीभावार्थ -,"प्रमदाओं (कामभावनातिशय से युक्त अङ्गनाओं) ने अपने निवासस्थान में पति के (अभ्युत्थान, आलिङ्गन आदि रूप) सत्कार करने में, भारी जघनद्वय के कारण चलने में मन्थर तथा पद-पद पर स्खलित होती हुई भी अपनी चालों से (पतियों के प्रति) प्रेमाधिक्य को ही व्यक्त किया । भावार्थ यह है कि अङ्गनाओं की स्खलित होती हुई गतियों से प्रिय विशेष आकर्षित हुए ।",पदविभागः -,परिमन्थराभिः अलघूरुभरात् अधिवेश्म पत्युः उपचारविधौ स्खलिताभिः अपि अनुपदं प्रमदाः प्रणयातिभूमिम् अगमन् गतिभिः ।,परिमन्थराभिरलघूरुभरादधिवेश्म पत्युरुपचारविधौ । स्खलिताभिरप्यनुपदं प्रमदाः प्रणयातिभूमिमगमन् गतिभिः ।।७८।।,78
अन्वयक्रमः -,मधुरोन्नतभ्रु दृशोः ललितं च सकरप्रयोगचतुरं सुतनोः वचः च प्रकृतिस्थम् एव निपुणागमितं स्फुटनृत्यलीलम् अभवत् ।,canto9,English Translation- ,"The beautiful women, having uplifted their beautiful two eye-brows and with languid gestures of (their) lovely eyes, and sharp words though seemed natural, it appeared, as if, they learned it from an expertise dancer.",हिन्दीभावार्थ -,"यद्यपि अङ्गनाएँ मनोहर भ्रूद्वय को समुन्नत कर, नयनचेष्टाओं से (अर्थात् कटाक्षादि से युक्त) तथा हाथों को अभिनययुक्त संचालित कर निपुणतापूर्ण वचन स्वभाव से ही बोल रही थीं, तथापि ऐसा प्रतीत हो रहा था कि यह सब नाट्याचार्यों की दीक्षा-शिक्षाजन्य हो ।",पदविभागः -,मधुरोन्नतभ्रु ललितम् च दृशोः सकरप्रयोगचतुरम् च वचः प्रकृतिस्थम् एव निपुणागमितम् स्फुटनृत्यलीलम् अभवत् सुतनोः ।,मधुरोन्नतभ्रु ललितं च दृशोः सकरप्रयोगचतुरं च वचः । प्रकृतिस्थमेव निपुणागमितं स्फुटनृत्यलीलमभवत्सुतनोः ।।७९।।,79
